event_id,event_timestamp,event_type,business_domain,region,related_entity_id,operational_cost,revenue_impact,governance_risk_level,business_impact_hours,event_status
EVT0011121,2024-02-12,asset_maintenance_completed,Asset Management,Northeast,ENT38817,42728.79,0,Medium,6.7,Completed
EVT0011122,2024-02-12,work_order_completed,Operations,Central,ENT81537,11205.96,0,High,9.1,Delayed
EVT0011123,2024-02-12,invoice_processed,Finance,Northeast,ENT70772,2432.92,29263.59,Low,0.4,Completed
EVT0011124,2024-02-12,invoice_processed,Finance,Northwest,ENT45786,1586.49,28792.27,Low,0.4,Completed
EVT0011125,2024-02-12,invoice_processed,Finance,Northeast,ENT18990,1202.82,37692.85,Low,0.6,Completed
EVT0011126,2024-02-12,refund_issued,Finance,Southwest,ENT05941,3767.03,-20916.6,Medium,5.4,Delayed
EVT0011127,2024-02-12,refund_issued,Finance,Central,ENT82950,3818.83,-17364.47,Low,0.9,Completed
EVT0011128,2024-02-13,invoice_processed,Finance,Central,ENT43162,1816.97,83941.07,Low,1.4,Completed
EVT0011129,2024-02-13,invoice_processed,Finance,Northwest,ENT03996,2151.96,32844.12,Low,0.3,Open
EVT0011130,2024-02-13,invoice_processed,Finance,Southwest,ENT63544,2237.68,58280.44,Low,1.0,Completed
EVT0011131,2024-02-13,refund_issued,Finance,Central,ENT44634,838.36,-709.63,Low,3.3,Delayed
EVT0011132,2024-02-13,refund_issued,Finance,Southeast,ENT85209,2170.97,-7150.22,Medium,5.2,Completed
EVT0011133,2024-02-13,refund_issued,Finance,Southeast,ENT74940,4475.53,-2390.75,Low,0.7,Completed
EVT0011134,2024-02-13,invoice_processed,Finance,Central,ENT08501,1956.68,13011.26,Low,0.8,Completed
EVT0011135,2024-02-13,work_order_completed,Operations,Northwest,ENT63185,17359.17,0,Medium,7.8,Reversed
EVT0011136,2024-02-13,forecast_adjusted,FP&A,Central,ENT23431,745.62,6813.46,Low,0.7,Completed
EVT0011137,2024-02-13,work_order_completed,Operations,Northeast,ENT46088,29366.71,0,High,8.6,Delayed
EVT0011138,2024-02-13,invoice_processed,Finance,Northeast,ENT04140,1352.8,40515.71,Low,1.5,Completed
EVT0011139,2024-02-13,refund_issued,Finance,Southeast,ENT27354,1849.47,-15945.49,Low,2.8,Completed
EVT0011140,2024-02-13,invoice_processed,Finance,Northwest,ENT78126,2418.72,81059.24,Low,0.3,Completed
EVT0011141,2024-02-13,invoice_processed,Finance,Southeast,ENT42222,2464.88,78305.76,Low,0.9,Completed
EVT0011142,2024-02-13,work_order_completed,Operations,Southwest,ENT00500,20293.66,0,Medium,5.9,Completed
EVT0011143,2024-02-13,work_order_completed,Operations,Northwest,ENT88032,4792.67,0,Medium,4.1,Completed
EVT0011144,2024-02-13,asset_maintenance_completed,Asset Management,Southwest,ENT77605,15169.28,0,High,11.9,Delayed
EVT0011145,2024-02-14,invoice_processed,Finance,Northeast,ENT38952,1566.02,4857.29,Low,0.7,Completed
EVT0011146,2024-02-14,asset_maintenance_completed,Asset Management,Southwest,ENT66843,43178.19,0,Medium,6.9,Completed
EVT0011147,2024-02-14,asset_maintenance_completed,Asset Management,Southwest,ENT94712,19744.36,0,High,9.2,Delayed
EVT0011148,2024-02-14,invoice_processed,Finance,Northeast,ENT48754,989.53,11763.57,Low,0.7,Completed
EVT0011149,2024-02-14,work_order_completed,Operations,Southeast,ENT85582,20261.66,0,Medium,7.0,Completed
EVT0011150,2024-02-14,invoice_processed,Finance,Northeast,ENT37535,1458.04,6367.17,Low,0.6,Completed
EVT0011151,2024-02-14,vendor_onboarded,Vendor Governance,Northeast,ENT85530,7172.02,0,Low,3.8,Completed
EVT0011152,2024-02-14,invoice_processed,Finance,Southwest,ENT66487,573.68,53541.1,Low,0.1,Open
EVT0011153,2024-02-14,refund_issued,Finance,Southwest,ENT95787,2953.23,-23634.89,Low,3.7,Reversed
EVT0011154,2024-02-14,invoice_processed,Finance,Southeast,ENT51227,156.09,54966.52,Low,0.1,Completed
EVT0011155,2024-02-14,invoice_processed,Finance,Southwest,ENT75047,1773.76,52766.27,Low,1.0,Completed
EVT0011156,2024-02-14,vendor_onboarded,Vendor Governance,Central,ENT31922,7788.9,0,Medium,4.8,Completed
EVT0011157,2024-02-14,refund_issued,Finance,Central,ENT98247,3263.12,-10002.12,Medium,4.7,Completed
EVT0011158,2024-02-14,invoice_processed,Finance,Northeast,ENT02633,1449.09,19165.56,Low,1.0,Completed
EVT0011159,2024-02-14,invoice_processed,Finance,Southeast,ENT07399,396.76,61014.35,Low,0.4,Completed
EVT0011160,2024-02-14,refund_issued,Finance,Southeast,ENT04305,2671.44,-8913.14,Low,3.3,Completed
EVT0011161,2024-02-14,invoice_processed,Finance,Central,ENT67897,432.46,36860.37,Low,1.0,Completed
EVT0011162,2024-02-14,invoice_processed,Finance,Northwest,ENT95056,1425.73,70081.25,Low,0.8,Completed
EVT0011163,2024-02-14,invoice_processed,Finance,Southeast,ENT00666,653.03,40109.54,Low,0.4,Completed
EVT0011164,2024-02-14,refund_issued,Finance,Northeast,ENT52112,5641.71,-14139.33,Low,0.8,Completed
EVT0011165,2024-02-14,invoice_processed,Finance,Northwest,ENT97289,920.47,71098.41,Low,0.1,Completed
EVT0011166,2024-02-14,invoice_processed,Finance,Central,ENT13569,1008.51,23329.52,Low,1.4,Completed
EVT0011167,2024-02-14,invoice_processed,Finance,Southeast,ENT09572,1957.59,82313.68,Low,0.3,Completed
EVT0011168,2024-02-14,vendor_onboarded,Vendor Governance,Central,ENT63661,4056.08,0,Medium,5.0,Completed
EVT0011169,2024-02-14,refund_issued,Finance,Southeast,ENT23358,5131.83,-12440.28,Low,2.4,Completed
EVT0011170,2024-02-14,invoice_processed,Finance,Northwest,ENT59101,1103.77,23460.36,Low,0.7,Completed
EVT0011171,2024-02-14,invoice_processed,Finance,Northwest,ENT44043,590.01,50987.56,Low,0.9,Completed
EVT0011172,2024-02-14,invoice_processed,Finance,Central,ENT57859,369.56,55795.58,Low,1.0,Completed
EVT0011173,2024-02-14,refund_issued,Finance,Southeast,ENT26115,1934.17,-17931.6,Medium,5.7,Completed
EVT0011174,2024-02-15,invoice_processed,Finance,Southeast,ENT10283,1572.48,64557.54,Low,1.1,Completed
EVT0011175,2024-02-15,work_order_completed,Operations,Northeast,ENT63963,1307.75,0,Low,1.5,Completed
EVT0011176,2024-02-15,invoice_processed,Finance,Central,ENT83920,1365.84,28424.77,Low,1.0,Completed
EVT0011177,2024-02-15,work_order_completed,Operations,Northwest,ENT13353,9402.73,0,Medium,7.7,Completed
EVT0011178,2024-02-15,work_order_completed,Operations,Northwest,ENT42097,26036.12,0,Medium,1.6,Open
EVT0011179,2024-02-15,refund_issued,Finance,Northwest,ENT74358,266.52,-6581.34,Medium,4.8,Completed
EVT0011180,2024-02-15,invoice_processed,Finance,Northwest,ENT46709,2080.18,3216.73,Low,1.4,Completed
EVT0011181,2024-02-15,invoice_processed,Finance,Central,ENT35924,1788.87,35260.61,Low,0.6,Completed
EVT0011182,2024-02-15,invoice_processed,Finance,Central,ENT71715,1320.13,65275.76,Low,1.4,Completed
EVT0011183,2024-02-15,invoice_processed,Finance,Southeast,ENT62729,2171.39,32293.48,Low,0.5,Completed
EVT0011184,2024-02-15,asset_maintenance_completed,Asset Management,Southeast,ENT13174,42526.08,0,High,9.1,Reversed
EVT0011185,2024-02-15,invoice_processed,Finance,Southeast,ENT45641,465.6,32105.32,Low,0.3,Completed
EVT0011186,2024-02-16,invoice_processed,Finance,Central,ENT52241,1840.45,14051.72,Low,0.6,Completed
EVT0011187,2024-02-16,invoice_processed,Finance,Northeast,ENT95751,2354.8,7587.01,Low,0.7,Completed
EVT0011188,2024-02-16,invoice_processed,Finance,Northeast,ENT62595,2114.38,4982.19,Low,0.6,Completed
EVT0011189,2024-02-16,invoice_processed,Finance,Central,ENT12748,1221.59,37084.09,Low,1.3,Completed
EVT0011190,2024-02-16,work_order_completed,Operations,Central,ENT84683,11606.32,0,High,8.9,Completed
EVT0011191,2024-02-16,asset_maintenance_completed,Asset Management,Central,ENT19093,24580.52,0,Medium,2.1,Completed
EVT0011192,2024-02-16,invoice_processed,Finance,Southwest,ENT57633,1590.3,46882.77,Low,0.8,Completed
EVT0011193,2024-02-16,invoice_processed,Finance,Northeast,ENT62099,1329.06,25338.85,Low,0.6,Completed
EVT0011194,2024-02-16,refund_issued,Finance,Northeast,ENT69966,3550.88,-21457.0,Medium,4.0,Delayed
EVT0011195,2024-02-16,work_order_completed,Operations,Northeast,ENT78500,2427.28,0,High,8.7,Completed
EVT0011196,2024-02-17,work_order_completed,Operations,Northeast,ENT03061,28843.16,0,Medium,6.2,Completed
EVT0011197,2024-02-17,invoice_processed,Finance,Southwest,ENT60657,2425.28,57769.25,Low,1.0,Completed
EVT0011198,2024-02-17,vendor_onboarded,Vendor Governance,Southwest,ENT13269,3638.65,0,Low,3.0,Open
EVT0011199,2024-02-17,work_order_completed,Operations,Northeast,ENT29727,2718.03,0,High,9.4,Completed
EVT0011200,2024-02-17,invoice_processed,Finance,Central,ENT30052,2364.64,25770.67,Low,0.5,Completed
EVT0011201,2024-02-17,invoice_processed,Finance,Northeast,ENT86412,1973.46,58620.99,Low,0.5,Completed
EVT0011202,2024-02-17,invoice_processed,Finance,Central,ENT79573,1237.22,50026.65,Low,0.6,Completed
EVT0011203,2024-02-17,invoice_processed,Finance,Northeast,ENT11617,2139.71,45663.39,Low,0.9,Completed
EVT0011204,2024-02-17,work_order_completed,Operations,Northwest,ENT99321,3861.96,0,Medium,5.2,Reversed
EVT0011205,2024-02-17,invoice_processed,Finance,Southeast,ENT99398,630.09,56885.17,Low,0.5,Completed
EVT0011206,2024-02-17,work_order_completed,Operations,Northeast,ENT45820,8103.38,0,Medium,5.1,Completed
EVT0011207,2024-02-18,work_order_completed,Operations,Southeast,ENT72639,7215.25,0,Low,3.8,Completed
EVT0011208,2024-02-18,work_order_completed,Operations,Central,ENT00862,24249.7,0,Medium,7.9,Completed
EVT0011209,2024-02-18,refund_issued,Finance,Central,ENT85357,1099.1,-9799.78,Low,3.0,Completed
EVT0011210,2024-02-18,invoice_processed,Finance,Southwest,ENT93392,734.12,29451.51,Low,1.0,Completed
EVT0011211,2024-02-18,invoice_processed,Finance,Northeast,ENT49972,2115.0,25531.58,Low,0.3,Completed
EVT0011212,2024-02-18,work_order_completed,Operations,Central,ENT69759,13322.82,0,Low,2.5,Completed
EVT0011213,2024-02-18,refund_issued,Finance,Southeast,ENT11693,405.78,-5922.81,Medium,5.9,Completed
EVT0011214,2024-02-18,refund_issued,Finance,Northwest,ENT83420,5639.53,-20190.36,Low,1.3,Completed
EVT0011215,2024-02-18,forecast_adjusted,FP&A,Central,ENT77318,931.64,-4385.96,Low,1.8,Completed
EVT0011216,2024-02-18,invoice_processed,Finance,Northwest,ENT71586,589.38,43011.8,Low,0.4,Completed
EVT0011217,2024-02-18,refund_issued,Finance,Northwest,ENT88766,2972.98,-5050.35,Low,2.7,Completed
EVT0011218,2024-02-18,work_order_completed,Operations,Southwest,ENT94336,19594.78,0,Medium,5.9,Completed
EVT0011219,2024-02-18,work_order_completed,Operations,Southeast,ENT09130,25092.7,0,Medium,5.3,Completed
EVT0011220,2024-02-18,invoice_processed,Finance,Northeast,ENT13929,1448.91,67707.46,Low,0.3,Completed
EVT0011221,2024-02-18,work_order_completed,Operations,Southwest,ENT14236,11520.1,0,Low,3.6,Completed
EVT0011222,2024-02-18,invoice_processed,Finance,Central,ENT95893,2033.14,12883.81,Low,0.9,Completed
EVT0011223,2024-02-18,forecast_adjusted,FP&A,Southwest,ENT41472,589.63,-3209.17,Low,1.6,Completed
EVT0011224,2024-02-18,work_order_completed,Operations,Northeast,ENT27526,6331.26,0,Low,3.0,Completed
EVT0011225,2024-02-18,forecast_adjusted,FP&A,Northwest,ENT48317,367.9,822.35,Low,1.3,Completed
EVT0011226,2024-02-18,forecast_adjusted,FP&A,Northeast,ENT73653,937.21,-2370.2,Low,1.3,Completed
EVT0011227,2024-02-18,refund_issued,Finance,Northeast,ENT03561,1354.58,-16840.77,Medium,4.5,Completed
EVT0011228,2024-02-18,invoice_processed,Finance,Northeast,ENT59447,1057.76,29020.33,Low,0.2,Completed
EVT0011229,2024-02-18,work_order_completed,Operations,Central,ENT07226,11897.11,0,High,8.0,Completed
EVT0011230,2024-02-18,refund_issued,Finance,Central,ENT59899,327.33,-20091.86,Low,0.8,Completed
EVT0011231,2024-02-18,refund_issued,Finance,Southwest,ENT01590,3122.89,-11035.34,Medium,4.8,Completed
EVT0011232,2024-02-18,vendor_onboarded,Vendor Governance,Central,ENT11886,1074.0,0,Low,2.7,Completed
EVT0011233,2024-02-18,work_order_completed,Operations,Central,ENT44302,22295.2,0,Medium,6.3,Completed
EVT0011234,2024-02-18,invoice_processed,Finance,Northeast,ENT86397,233.42,12125.54,Low,1.1,Completed
EVT0011235,2024-02-18,invoice_processed,Finance,Southeast,ENT32320,1875.06,6887.38,Low,1.5,Completed
EVT0011236,2024-02-18,invoice_processed,Finance,Northeast,ENT97184,1115.87,60964.54,Low,0.8,Delayed
EVT0011237,2024-02-18,invoice_processed,Finance,Southwest,ENT70872,923.57,55317.14,Low,1.0,Completed
EVT0011238,2024-02-18,asset_maintenance_completed,Asset Management,Northwest,ENT39802,7679.59,0,High,11.7,Completed
EVT0011239,2024-02-19,work_order_completed,Operations,Northwest,ENT58915,796.0,0,Low,1.2,Completed
EVT0011240,2024-02-19,asset_maintenance_completed,Asset Management,Southwest,ENT24684,13105.2,0,Medium,5.5,Completed
EVT0011241,2024-02-19,refund_issued,Finance,Northwest,ENT55449,491.95,-14414.7,Medium,4.4,Completed
EVT0011242,2024-02-19,refund_issued,Finance,Southwest,ENT79017,2416.38,-15095.78,Low,0.9,Completed
EVT0011243,2024-02-19,work_order_completed,Operations,Central,ENT31669,29779.69,0,Medium,3.9,Delayed
EVT0011244,2024-02-19,work_order_completed,Operations,Northwest,ENT95040,4270.41,0,Low,3.7,Completed
EVT0011245,2024-02-19,invoice_processed,Finance,Northeast,ENT02907,2400.68,72272.45,Low,0.1,Delayed
EVT0011246,2024-02-19,invoice_processed,Finance,Southwest,ENT14042,454.52,58466.42,Low,0.3,Open
EVT0011247,2024-02-19,invoice_processed,Finance,Northwest,ENT57417,2128.07,67595.05,Low,0.6,Open
EVT0011248,2024-02-20,forecast_adjusted,FP&A,Central,ENT57133,742.61,3773.77,Low,0.5,Completed
EVT0011249,2024-02-20,invoice_processed,Finance,Southeast,ENT69157,2177.78,53372.76,Low,0.5,Open
EVT0011250,2024-02-20,work_order_completed,Operations,Southwest,ENT26340,24200.79,0,Medium,7.3,Completed
EVT0011251,2024-02-20,asset_maintenance_completed,Asset Management,Northwest,ENT11112,3340.85,0,Medium,7.9,Completed
EVT0011252,2024-02-20,forecast_adjusted,FP&A,Southeast,ENT79188,413.07,2016.85,Low,1.6,Completed
EVT0011253,2024-02-20,invoice_processed,Finance,Southwest,ENT63742,1387.94,27423.75,Low,1.2,Completed
EVT0011254,2024-02-20,work_order_completed,Operations,Southwest,ENT14837,24517.4,0,Medium,7.0,Completed
EVT0011255,2024-02-20,asset_maintenance_completed,Asset Management,Southeast,ENT90853,6085.48,0,Medium,7.3,Completed
EVT0011256,2024-02-20,forecast_adjusted,FP&A,Northwest,ENT09605,829.49,2273.35,Low,1.5,Completed
EVT0011257,2024-02-20,invoice_processed,Finance,Southeast,ENT33626,1424.48,42465.05,Low,0.3,Delayed
EVT0011258,2024-02-20,asset_maintenance_completed,Asset Management,Southeast,ENT76058,23027.52,0,High,8.2,Delayed
EVT0011259,2024-02-20,work_order_completed,Operations,Northwest,ENT96670,26563.78,0,High,9.0,Delayed
EVT0011260,2024-02-20,forecast_adjusted,FP&A,Northwest,ENT29441,689.35,3701.5,Low,1.1,Completed
EVT0011261,2024-02-20,invoice_processed,Finance,Northwest,ENT52352,444.19,46981.22,Low,0.7,Completed
EVT0011262,2024-02-20,asset_maintenance_completed,Asset Management,Central,ENT45589,42200.31,0,Medium,7.3,Delayed
EVT0011263,2024-02-20,vendor_onboarded,Vendor Governance,Northwest,ENT82613,8060.97,0,Medium,4.3,Completed
EVT0011264,2024-02-20,work_order_completed,Operations,Southeast,ENT20167,23826.59,0,Medium,3.2,Completed
EVT0011265,2024-02-21,invoice_processed,Finance,Northeast,ENT55891,2432.86,51457.31,Low,1.2,Open
EVT0011266,2024-02-21,invoice_processed,Finance,Northwest,ENT27811,1893.65,42575.64,Low,0.8,Reversed
EVT0011267,2024-02-21,invoice_processed,Finance,Northwest,ENT15711,224.32,42528.09,Low,0.5,Completed
EVT0011268,2024-02-21,work_order_completed,Operations,Northeast,ENT26100,5384.52,0,Medium,6.2,Delayed
EVT0011269,2024-02-21,asset_maintenance_completed,Asset Management,Southwest,ENT63153,44343.62,0,High,9.3,Delayed
EVT0011270,2024-02-21,forecast_adjusted,FP&A,Northwest,ENT03095,561.49,9348.4,Low,1.0,Completed
EVT0011271,2024-02-21,asset_maintenance_completed,Asset Management,Central,ENT92708,16659.12,0,Medium,3.2,Completed
EVT0011272,2024-02-21,refund_issued,Finance,Southwest,ENT38569,1222.01,-10105.09,Low,2.5,Delayed
EVT0011273,2024-02-21,invoice_processed,Finance,Northeast,ENT60613,290.34,7914.48,Low,1.2,Open
EVT0011274,2024-02-21,invoice_processed,Finance,Southwest,ENT57089,2465.65,38152.67,Low,0.3,Completed
EVT0011275,2024-02-21,invoice_processed,Finance,Northeast,ENT16776,1670.77,5880.43,Low,1.4,Completed
EVT0011276,2024-02-21,refund_issued,Finance,Southwest,ENT28563,1981.42,-6798.95,Low,3.8,Completed
EVT0011277,2024-02-21,invoice_processed,Finance,Northwest,ENT22743,2006.23,49801.69,Low,1.3,Delayed
EVT0011278,2024-02-21,asset_maintenance_completed,Asset Management,Central,ENT26703,10302.67,0,High,11.7,Completed
EVT0011279,2024-02-21,invoice_processed,Finance,Southwest,ENT32158,2399.37,4486.17,Low,0.1,Completed
EVT0011280,2024-02-21,refund_issued,Finance,Northwest,ENT72914,635.67,-4749.3,Low,0.7,Completed
EVT0011281,2024-02-22,invoice_processed,Finance,Central,ENT42291,1456.82,30318.09,Low,0.2,Completed
EVT0011282,2024-02-22,asset_maintenance_completed,Asset Management,Southwest,ENT10801,16848.16,0,Medium,5.5,Completed
EVT0011283,2024-02-22,refund_issued,Finance,Southwest,ENT45038,2113.29,-16664.98,Medium,5.4,Completed
EVT0011284,2024-02-22,refund_issued,Finance,Northwest,ENT10926,3686.49,-16413.14,Low,1.3,Completed
EVT0011285,2024-02-22,invoice_processed,Finance,Southwest,ENT91675,789.17,28605.42,Low,0.2,Completed
EVT0011286,2024-02-22,invoice_processed,Finance,Southeast,ENT57882,978.35,26095.11,Low,0.6,Completed
EVT0011287,2024-02-22,work_order_completed,Operations,Southwest,ENT63830,24615.85,0,Medium,3.0,Completed
EVT0011288,2024-02-22,work_order_completed,Operations,Southwest,ENT37461,5838.12,0,Medium,4.8,Completed
EVT0011289,2024-02-22,invoice_processed,Finance,Central,ENT51290,2257.23,75569.36,Low,1.4,Completed
EVT0011290,2024-02-22,asset_maintenance_completed,Asset Management,Southwest,ENT19824,19423.26,0,Medium,2.3,Completed
EVT0011291,2024-02-22,forecast_adjusted,FP&A,Northwest,ENT66433,344.05,6083.07,Low,0.7,Completed
EVT0011292,2024-02-22,invoice_processed,Finance,Northeast,ENT39160,1698.88,36280.21,Low,0.4,Completed
EVT0011293,2024-02-22,refund_issued,Finance,Northwest,ENT36719,1147.24,-4727.75,Medium,5.3,Completed
EVT0011294,2024-02-22,invoice_processed,Finance,Central,ENT38403,766.19,68475.63,Low,0.8,Completed
EVT0011295,2024-02-22,invoice_processed,Finance,Northeast,ENT39495,269.95,6646.66,Low,0.3,Completed
EVT0011296,2024-02-22,invoice_processed,Finance,Central,ENT15688,2485.46,52257.98,Low,0.2,Completed
EVT0011297,2024-02-22,invoice_processed,Finance,Southwest,ENT46649,323.06,79824.27,Low,0.3,Open
EVT0011298,2024-02-22,refund_issued,Finance,Northeast,ENT03365,688.81,-9120.15,Medium,4.7,Completed
EVT0011299,2024-02-23,asset_maintenance_completed,Asset Management,Southeast,ENT17178,21555.23,0,High,9.4,Completed
EVT0011300,2024-02-23,work_order_completed,Operations,Central,ENT01728,28112.85,0,Medium,4.4,Completed
EVT0011301,2024-02-23,work_order_completed,Operations,Northwest,ENT44765,29652.35,0,Medium,6.9,Completed
EVT0011302,2024-02-23,invoice_processed,Finance,Central,ENT32642,1785.09,30233.24,Low,1.4,Completed
EVT0011303,2024-02-23,invoice_processed,Finance,Northeast,ENT30938,678.17,48338.81,Low,0.5,Completed
EVT0011304,2024-02-23,refund_issued,Finance,Southwest,ENT38792,2515.42,-12115.89,Medium,4.7,Completed
EVT0011305,2024-02-23,refund_issued,Finance,Northeast,ENT30572,3910.05,-9630.41,Low,2.4,Completed
EVT0011306,2024-02-23,invoice_processed,Finance,Southwest,ENT77941,691.79,3613.54,Low,1.1,Completed
EVT0011307,2024-02-23,work_order_completed,Operations,Southeast,ENT52874,12016.76,0,Medium,7.0,Completed
EVT0011308,2024-02-23,work_order_completed,Operations,Northeast,ENT66363,11158.18,0,High,9.3,Completed
EVT0011309,2024-02-23,work_order_completed,Operations,Southeast,ENT72741,18675.69,0,Medium,5.7,Completed
EVT0011310,2024-02-23,invoice_processed,Finance,Northwest,ENT74391,2373.04,66553.67,Low,1.5,Completed
EVT0011311,2024-02-23,invoice_processed,Finance,Central,ENT36705,1543.81,33969.42,Low,1.2,Completed
EVT0011312,2024-02-23,forecast_adjusted,FP&A,Southwest,ENT53435,282.81,-9910.03,Low,1.7,Completed
EVT0011313,2024-02-23,work_order_completed,Operations,Southwest,ENT14590,19065.64,0,High,8.5,Open
EVT0011314,2024-02-23,invoice_processed,Finance,Central,ENT91477,2453.29,55217.98,Low,0.9,Completed
EVT0011315,2024-02-24,vendor_onboarded,Vendor Governance,Northeast,ENT36742,8261.97,0,Low,2.7,Completed
